_id,Season,AwayTeam,HomeTeam,MatchDate,Date,FTR,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,League,HomeResultScore,AwayResultScore,HDI,ADI,HGL5,AGL5,HTHF5,ATAF5,HDIL5,ADIL5,HTFL5,ATFL5,HT_PTS_HOME,HT_PTS_AWAY,HTSP,AT_PTS_AWAY,AT_PTS_HOME,ATSP,HTASG,ATASG,SGD
"ObjectId(""682b8a720b6a9f2c872ef49d"")",2425,Chelsea,Arsenal,2025-03-16T00:00:00.000Z,16/03/2025,H,1,0,1.0,0.0,12.0,8.0,4.0,2.0,5.0,4.0,10.0,13.0,3.0,3.0,0.0,0.0,E0,3,0,15.0,15.0,10.0,3.0,10.0,1.0,70.0,65.0,8.0,9.0,36,12,48,25,25,50,34,28,6
"ObjectId(""682b8a720b6a9f2c872ef49f"")",2425,Chelsea,Brighton,2025-02-14T00:00:00.000Z,14/02/2025,H,3,0,2.0,0.0,13.0,8.0,5.0,0.0,2.0,9.0,12.0,15.0,1.0,2.0,0.0,0.0,E0,3,0,5.0,10.0,3.0,6.0,3.0,5.0,40.0,55.0,7.0,8.0,29,17,46,25,25,50,27,28,-1
"ObjectId(""682b8a720b6a9f2c872ef4a0"")",2425,Chelsea,West Ham,2024-09-21T00:00:00.000Z,21/09/2024,A,0,3,0.0,2.0,15.0,12.0,7.0,5.0,6.0,5.0,17.0,9.0,5.0,2.0,0.0,0.0,E0,0,3,25.0,10.0,2.0,7.0,0.0,6.0,20.0,55.0,4.0,7.0,20,29,49,25,25,50,22,28,-6
"ObjectId(""682b8a720b6a9f2c872ef4a1"")",2425,Chelsea,Ipswich,2024-12-30T00:00:00.000Z,30/12/2024,H,2,0,1.0,0.0,9.0,20.0,6.0,5.0,4.0,7.0,9.0,5.0,4.0,4.0,0.0,0.0,E0,3,0,20.0,20.0,3.0,12.0,2.0,11.0,75.0,40.0,3.0,10.0,7,40,47,25,25,50,13,28,-15
"ObjectId(""682b8a720b6a9f2c872ef4a2"")",2425,Chelsea,Aston Villa,2025-02-22T00:00:00.000Z,22/02/2025,H,2,1,0.0,1.0,12.0,15.0,6.0,7.0,2.0,3.0,15.0,16.0,1.0,3.0,0.0,0.0,E0,3,0,5.0,15.0,8.0,2.0,7.0,2.0,25.0,55.0,4.0,7.0,37,10,47,25,25,50,32,28,4
"ObjectId(""682b8a720b6a9f2c872ef4a3"")",2425,Chelsea,Fulham,2025-04-20T00:00:00.000Z,20/04/2025,A,1,2,1.0,0.0,6.0,13.0,1.0,8.0,6.0,4.0,13.0,9.0,1.0,3.0,0.0,0.0,E0,0,3,5.0,15.0,7.0,2.0,9.0,1.0,20.0,65.0,6.0,8.0,26,23,49,25,25,50,27,28,-1
"ObjectId(""682b8a720b6a9f2c872ef4a4"")",2425,Chelsea,Everton,2024-12-22T00:00:00.000Z,22/12/2024,D,0,0,0.0,0.0,5.0,12.0,4.0,5.0,2.0,5.0,20.0,12.0,4.0,1.0,0.0,0.0,E0,1,1,20.0,5.0,7.0,13.0,9.0,10.0,30.0,50.0,6.0,15.0,21,24,45,25,25,50,24,28,-4
"ObjectId(""682b8a720b6a9f2c872ef4a5"")",2425,Chelsea,Southampton,2024-12-04T00:00:00.000Z,04/12/2024,A,1,5,1.0,3.0,6.0,26.0,4.0,13.0,5.0,7.0,7.0,14.0,1.0,0.0,1.0,0.0,E0,0,3,30.0,0.0,6.0,8.0,4.0,10.0,135.0,90.0,4.0,11.0,6,45,51,25,25,50,12,28,-16
"ObjectId(""682b8a720b6a9f2c872ef4a6"")",2425,Chelsea,Leicester,2024-11-23T00:00:00.000Z,23/11/2024,A,1,2,0.0,1.0,4.0,16.0,1.0,7.0,2.0,9.0,15.0,12.0,4.0,3.0,0.0,0.0,E0,0,3,20.0,15.0,5.0,12.0,5.0,10.0,75.0,90.0,7.0,6.0,12,39,51,25,25,50,13,28,-15
"ObjectId(""682b8a720b6a9f2c872ef4a7"")",2425,Chelsea,Man United,2024-11-03T00:00:00.000Z,03/11/2024,D,1,1,0.0,0.0,11.0,12.0,4.0,3.0,4.0,8.0,19.0,14.0,6.0,2.0,0.0,0.0,E0,1,1,30.0,10.0,2.0,11.0,3.0,9.0,80.0,80.0,5.0,10.0,18,30,48,25,25,50,20,28,-8
"ObjectId(""682b8a720b6a9f2c872ef4a8"")",2425,Chelsea,Tottenham,2024-12-08T00:00:00.000Z,08/12/2024,A,3,4,2.0,1.0,13.0,17.0,5.0,8.0,5.0,10.0,17.0,11.0,2.0,2.0,0.0,0.0,E0,0,3,10.0,10.0,13.0,12.0,10.0,10.0,35.0,50.0,7.0,11.0,21,30,51,25,25,50,34,28,6
"ObjectId(""682b8a720b6a9f2c872ef4a9"")",2425,Chelsea,Bournemouth,2024-09-14T00:00:00.000Z,14/09/2024,A,0,1,0.0,0.0,19.0,10.0,7.0,3.0,6.0,3.0,16.0,9.0,6.0,8.0,0.0,0.0,E0,0,3,30.0,40.0,1.0,6.0,1.0,3.0,10.0,15.0,5.0,4.0,25,25,50,25,25,50,21,28,-7
"ObjectId(""682b8a720b6a9f2c872ef4aa"")",2425,Chelsea,Crystal Palace,2025-01-04T00:00:00.000Z,04/01/2025,D,1,1,0.0,1.0,13.0,15.0,6.0,1.0,6.0,6.0,9.0,12.0,0.0,2.0,0.0,0.0,E0,1,1,0.0,10.0,6.0,11.0,5.0,10.0,70.0,50.0,8.0,7.0,22,25,47,25,25,50,20,28,-8
"ObjectId(""682b8a720b6a9f2c872ef4ab"")",2425,Girona,Osasuna,2025-04-13T00:00:00.000Z,13/04/2025,H,2,1,1.0,0.0,13.0,18.0,6.0,8.0,4.0,4.0,17.0,15.0,2.0,0.0,0.0,0.0,SP1,3,0,10.0,0.0,8.0,3.0,6.0,1.0,65.0,55.0,3.0,3.0,33,15,48,17,32,49,31,15,16
"ObjectId(""682b8a720b6a9f2c872ef4ac"")",2425,Girona,Getafe,2024-11-10T00:00:00.000Z,10/11/2024,A,0,1,0.0,1.0,8.0,3.0,0.0,2.0,5.0,2.0,25.0,16.0,3.0,3.0,0.0,0.0,SP1,0,3,15.0,15.0,5.0,3.0,7.0,4.0,60.0,85.0,6.0,7.0,19,28,47,17,32,49,14,15,-1
"ObjectId(""682b8a720b6a9f2c872ef4ad"")",2425,Girona,Real Madrid,2025-02-23T00:00:00.000Z,23/02/2025,H,2,0,1.0,0.0,22.0,6.0,5.0,2.0,11.0,5.0,1.0,7.0,0.0,2.0,0.0,0.0,SP1,3,0,0.0,10.0,15.0,5.0,13.0,4.0,20.0,85.0,8.0,3.0,46,7,53,17,32,49,43,15,28
"ObjectId(""682b8a720b6a9f2c872ef4ae"")",2425,Girona,Alaves,2025-01-11T00:00:00.000Z,11/01/2025,A,0,1,0.0,0.0,11.0,3.0,2.0,1.0,6.0,3.0,16.0,11.0,1.0,4.0,0.0,0.0,SP1,0,3,5.0,20.0,5.0,5.0,5.0,5.0,95.0,105.0,4.0,7.0,23,26,49,17,32,49,13,15,-2
"ObjectId(""682b8a720b6a9f2c872ef4b0"")",2425,Girona,Mallorca,2024-12-14T00:00:00.000Z,14/12/2024,H,2,1,1.0,1.0,8.0,13.0,2.0,1.0,2.0,4.0,10.0,14.0,5.0,2.0,1.0,0.0,SP1,3,0,50.0,10.0,4.0,4.0,7.0,5.0,80.0,105.0,6.0,10.0,27,21,48,17,32,49,19,15,4
"ObjectId(""682b8a720b6a9f2c872ef4b1"")",2425,Girona,Celta,2024-09-29T00:00:00.000Z,29/09/2024,D,1,1,0.0,1.0,12.0,9.0,2.0,4.0,4.0,4.0,9.0,14.0,1.0,0.0,0.0,0.0,SP1,1,1,5.0,0.0,8.0,3.0,9.0,4.0,55.0,35.0,3.0,7.0,36,15,51,17,32,49,31,15,16
"ObjectId(""682b8a720b6a9f2c872ef4b2"")",2425,Girona,Espanol,2025-03-10T00:00:00.000Z,10/03/2025,D,1,1,0.0,0.0,7.0,18.0,4.0,4.0,4.0,9.0,11.0,13.0,3.0,3.0,0.0,0.0,SP1,1,1,15.0,15.0,6.0,3.0,9.0,3.0,40.0,65.0,8.0,4.0,27,21,48,17,32,49,21,15,6
"ObjectId(""682b8a720b6a9f2c872ef4b3"")",2425,Girona,Valencia,2024-09-21T00:00:00.000Z,21/09/2024,H,2,0,0.0,0.0,7.0,8.0,2.0,3.0,5.0,4.0,13.0,10.0,3.0,2.0,0.0,0.0,SP1,3,0,15.0,10.0,2.0,3.0,1.0,4.0,25.0,25.0,1.0,7.0,31,19,50,17,32,49,26,15,11
"ObjectId(""682b8a720b6a9f2c872ef4b4"")",2425,Girona,Sevilla,2024-09-01T00:00:00.000Z,01/09/2024,A,0,2,0.0,1.0,16.0,11.0,5.0,4.0,7.0,5.0,6.0,14.0,3.0,2.0,0.0,0.0,SP1,0,3,15.0,10.0,1.0,1.0,0.0,1.0,15.0,15.0,2.0,4.0,24,24,48,17,32,49,17,15,2
"ObjectId(""682b8a720b6a9f2c872ef4b5"")",2425,Girona,Leganes,2025-04-24T00:00:00.000Z,24/04/2025,D,1,1,0.0,0.0,7.0,8.0,1.0,3.0,4.0,5.0,16.0,18.0,4.0,2.0,1.0,0.0,SP1,1,1,45.0,10.0,7.0,3.0,5.0,1.0,85.0,50.0,2.0,1.0,22,28,50,17,32,49,20,15,5
"ObjectId(""682b8a720b6a9f2c872ef4b6"")",2425,Girona,Ath Bilbao,2025-02-08T00:00:00.000Z,08/02/2025,H,3,0,2.0,0.0,23.0,3.0,8.0,1.0,11.0,2.0,7.0,12.0,0.0,4.0,0.0,0.0,SP1,3,0,0.0,20.0,6.0,6.0,11.0,7.0,45.0,80.0,9.0,9.0,39,9,48,17,32,49,32,15,17
"ObjectId(""682b8a720b6a9f2c872ef4b7"")",2425,Girona,Barcelona,2025-03-30T00:00:00.000Z,30/03/2025,H,4,1,1.0,0.0,21.0,4.0,9.0,2.0,10.0,2.0,8.0,11.0,0.0,1.0,0.0,0.0,SP1,3,0,0.0,5.0,16.0,3.0,15.0,4.0,40.0,70.0,15.0,3.0,43,10,53,17,32,49,50,15,35
"ObjectId(""682b8a720b6a9f2c872ef4b8"")",2425,Girona,Valladolid,2025-05-13T00:00:00.000Z,13/05/2025,A,0,1,0.0,0.0,11.0,13.0,4.0,5.0,6.0,4.0,5.0,19.0,0.0,0.0,0.0,0.0,SP1,0,3,0.0,0.0,4.0,4.0,1.0,2.0,90.0,40.0,0.0,4.0,13,37,50,17,32,49,11,15,-4
"ObjectId(""682b8a720b6a9f2c872ef4b9"")",2425,Girona,Villarreal,2024-12-01T00:00:00.000Z,01/12/2024,D,2,2,1.0,0.0,13.0,13.0,4.0,6.0,1.0,5.0,8.0,13.0,2.0,6.0,0.0,0.0,SP1,1,1,10.0,30.0,12.0,4.0,10.0,7.0,75.0,85.0,8.0,9.0,31,16,47,17,32,49,39,15,24
"ObjectId(""682b8a720b6a9f2c872ef4ba"")",2425,Girona,Las Palmas,2024-10-26T00:00:00.000Z,26/10/2024,H,1,0,1.0,0.0,12.0,8.0,3.0,3.0,3.0,5.0,12.0,14.0,4.0,5.0,0.0,1.0,SP1,3,0,20.0,50.0,6.0,4.0,3.0,5.0,40.0,35.0,4.0,5.0,17,32,49,17,32,49,21,15,6
"ObjectId(""682b8a720b6a9f2c872ef4bb"")",2425,Girona,Vallecano,2025-01-26T00:00:00.000Z,26/01/2025,H,2,1,0.0,0.0,17.0,12.0,7.0,5.0,4.0,1.0,19.0,9.0,3.0,1.0,0.0,0.0,SP1,3,0,15.0,5.0,8.0,5.0,7.0,7.0,85.0,125.0,7.0,6.0,25,22,47,17,32,49,24,15,9
"ObjectId(""682b8a720b6a9f2c872ef4be"")",2425,Hoffenheim,Leverkusen,2025-02-02T00:00:00.000Z,02/02/2025,H,3,1,2.0,0.0,9.0,16.0,5.0,7.0,3.0,3.0,14.0,7.0,4.0,3.0,1.0,0.0,D1,3,0,45.0,15.0,16.0,4.0,15.0,5.0,20.0,50.0,13.0,4.0,27,6,33,10,19,29,29,11,18
"ObjectId(""682b8a720b6a9f2c872ef4c9"")",2425,Hoffenheim,Mainz,2024-12-01T00:00:00.000Z,01/12/2024,H,2,0,2.0,0.0,18.0,10.0,8.0,2.0,8.0,3.0,13.0,12.0,1.0,3.0,0.0,0.0,D1,3,0,5.0,15.0,5.0,3.0,4.0,3.0,95.0,75.0,8.0,8.0,21,12,33,10,19,29,16,11,5
"ObjectId(""682b8a720b6a9f2c872ef4ca"")",2425,Hoffenheim,Heidenheim,2024-10-27T00:00:00.000Z,27/10/2024,D,0,0,0.0,0.0,17.0,12.0,3.0,4.0,7.0,3.0,12.0,16.0,1.0,2.0,0.0,0.0,D1,1,1,5.0,10.0,4.0,3.0,3.0,1.0,15.0,50.0,3.0,4.0,7,25,32,10,19,29,9,11,-2
"ObjectId(""682b8a720b6a9f2c872ef4cb"")",2425,Hoffenheim,Dortmund,2024-12-15T00:00:00.000Z,15/12/2024,D,1,1,0.0,0.0,6.0,12.0,2.0,1.0,3.0,9.0,9.0,10.0,5.0,2.0,0.0,0.0,D1,1,1,25.0,10.0,13.0,2.0,13.0,3.0,50.0,75.0,8.0,5.0,24,9,33,10,19,29,31,11,20
"ObjectId(""682b8a720b6a9f2c872ef4cd"")",2425,Hoffenheim,Bayern Munich,2025-01-15T00:00:00.000Z,15/01/2025,H,5,0,3.0,0.0,25.0,5.0,10.0,2.0,13.0,1.0,8.0,10.0,1.0,1.0,0.0,0.0,D1,3,0,5.0,5.0,19.0,2.0,15.0,4.0,30.0,70.0,10.0,2.0,34,1,35,10,19,29,41,11,30
"ObjectId(""682b8a720b6a9f2c872ef4ce"")",2425,Hoffenheim,Werder Bremen,2025-02-16T00:00:00.000Z,16/02/2025,A,1,3,1.0,2.0,14.0,16.0,1.0,7.0,6.0,4.0,14.0,12.0,2.0,3.0,0.0,0.0,D1,0,3,10.0,15.0,10.0,5.0,8.0,4.0,160.0,50.0,5.0,4.0,13,16,29,10,19,29,15,11,4
"ObjectId(""682b8a720b6a9f2c872ef4cf"")",2425,Hoffenheim,Union Berlin,2024-09-21T00:00:00.000Z,21/09/2024,H,2,1,2.0,0.0,12.0,6.0,2.0,3.0,5.0,5.0,17.0,18.0,3.0,3.0,0.0,0.0,D1,3,0,15.0,15.0,1.0,1.0,3.0,0.0,15.0,15.0,5.0,3.0,15,15,30,10,19,29,10,11,-1
"ObjectId(""682b8a720b6a9f2c872ef4d0"")",2425,Hoffenheim,Stuttgart,2024-10-06T00:00:00.000Z,06/10/2024,D,1,1,0.0,1.0,18.0,7.0,7.0,5.0,10.0,5.0,10.0,7.0,1.0,4.0,0.0,0.0,D1,1,1,5.0,20.0,8.0,2.0,4.0,0.0,25.0,30.0,8.0,3.0,20,17,37,10,19,29,27,11,16
"ObjectId(""682b8a720b6a9f2c872ef4d1"")",2425,Hoffenheim,Holstein Kiel,2025-01-18T00:00:00.000Z,18/01/2025,A,1,3,0.0,2.0,12.0,11.0,3.0,6.0,4.0,3.0,13.0,14.0,2.0,1.0,0.0,0.0,D1,0,3,10.0,5.0,10.0,1.0,9.0,3.0,80.0,55.0,6.0,2.0,10,25,35,10,19,29,16,11,5
"ObjectId(""682b8a720b6a9f2c872ef4d2"")",2425,Hoffenheim,Augsburg,2024-11-10T00:00:00.000Z,10/11/2024,D,0,0,0.0,0.0,16.0,11.0,4.0,2.0,10.0,6.0,16.0,7.0,2.0,3.0,0.0,0.0,D1,1,1,10.0,15.0,11.0,3.0,10.0,2.0,100.0,60.0,7.0,5.0,18,12,30,10,19,29,14,11,3
"ObjectId(""682b8a720b6a9f2c872ef4bd"")",2425,Stuttgart,Leverkusen,2024-11-01T00:00:00.000Z,01/11/2024,D,0,0,0.0,0.0,19.0,4.0,5.0,1.0,10.0,2.0,13.0,14.0,3.0,4.0,0.0,0.0,D1,1,1,15.0,20.0,10.0,6.0,7.0,4.0,55.0,60.0,9.0,8.0,27,6,33,16,13,29,29,15,14
"ObjectId(""682b8a720b6a9f2c872ef4bf"")",2425,Stuttgart,Mainz,2025-01-25T00:00:00.000Z,25/01/2025,H,2,0,1.0,0.0,11.0,10.0,4.0,5.0,9.0,2.0,12.0,8.0,4.0,3.0,0.0,0.0,D1,3,0,20.0,15.0,10.0,6.0,13.0,8.0,50.0,55.0,9.0,12.0,21,12,33,16,13,29,16,15,1
"ObjectId(""682b8a720b6a9f2c872ef4c0"")",2425,Stuttgart,Heidenheim,2024-12-15T00:00:00.000Z,15/12/2024,A,1,3,1.0,2.0,9.0,18.0,2.0,7.0,9.0,6.0,25.0,13.0,4.0,3.0,0.0,0.0,D1,0,3,20.0,15.0,1.0,7.0,1.0,6.0,25.0,80.0,0.0,8.0,7,25,32,16,13,29,9,15,-6
"ObjectId(""682b8a720b6a9f2c872ef4c1"")",2425,Stuttgart,Dortmund,2025-02-08T00:00:00.000Z,08/02/2025,A,1,2,0.0,0.0,16.0,4.0,5.0,2.0,9.0,4.0,13.0,14.0,5.0,2.0,1.0,0.0,D1,0,3,50.0,10.0,10.0,6.0,6.0,8.0,75.0,60.0,4.0,9.0,24,9,33,16,13,29,31,15,16
"ObjectId(""682b8a720b6a9f2c872ef4c2"")",2425,Stuttgart,Bayern Munich,2024-10-19T00:00:00.000Z,19/10/2024,H,4,0,0.0,0.0,22.0,4.0,10.0,1.0,7.0,3.0,6.0,10.0,0.0,2.0,0.0,0.0,D1,3,0,0.0,10.0,3.0,6.0,4.0,4.0,10.0,50.0,11.0,9.0,34,1,35,16,13,29,41,15,26
"ObjectId(""682b8a720b6a9f2c872ef4c3"")",2425,Stuttgart,Werder Bremen,2024-11-30T00:00:00.000Z,30/11/2024,D,2,2,1.0,1.0,20.0,10.0,6.0,4.0,11.0,2.0,8.0,13.0,1.0,1.0,0.0,0.0,D1,1,1,5.0,5.0,4.0,6.0,5.0,5.0,35.0,80.0,7.0,7.0,13,16,29,16,13,29,15,15,0
"ObjectId(""682b8a720b6a9f2c872ef4c4"")",2425,Stuttgart,Hoffenheim,2025-02-23T00:00:00.000Z,23/02/2025,D,1,1,0.0,1.0,9.0,14.0,2.0,7.0,4.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,D1,1,1,0.0,0.0,4.0,8.0,2.0,10.0,35.0,50.0,7.0,6.0,12,21,33,16,13,29,19,15,4
"ObjectId(""682b8a720b6a9f2c872ef4c5"")",2425,Stuttgart,Wolfsburg,2024-09-28T00:00:00.000Z,28/09/2024,D,2,2,1.0,1.0,5.0,17.0,2.0,5.0,1.0,3.0,20.0,10.0,5.0,2.0,0.0,1.0,D1,1,1,25.0,35.0,3.0,4.0,0.0,3.0,15.0,15.0,3.0,7.0,14,17,31,16,13,29,22,15,7
"ObjectId(""682b8a720b6a9f2c872ef4c6"")",2425,Stuttgart,M'gladbach,2024-09-14T00:00:00.000Z,14/09/2024,A,1,3,1.0,1.0,15.0,12.0,7.0,7.0,6.0,2.0,14.0,12.0,2.0,2.0,0.0,0.0,D1,0,3,10.0,10.0,2.0,1.0,0.0,0.0,5.0,5.0,3.0,1.0,20,14,34,16,13,29,22,15,7
"ObjectId(""682b8a720b6a9f2c872ef4c7"")",2425,Stuttgart,Augsburg,2025-01-12T00:00:00.000Z,12/01/2025,A,0,1,0.0,0.0,8.0,13.0,2.0,5.0,3.0,9.0,11.0,14.0,5.0,1.0,0.0,0.0,D1,0,3,25.0,5.0,5.0,7.0,10.0,6.0,65.0,85.0,4.0,10.0,18,12,30,16,13,29,14,15,-1
"ObjectId(""682b8a720b6a9f2c872ef4d3"")",2425,Wolfsburg,Leverkusen,2024-09-22T00:00:00.000Z,22/09/2024,H,4,3,2.0,3.0,20.0,8.0,7.0,4.0,6.0,2.0,6.0,14.0,4.0,5.0,0.0,1.0,D1,3,0,20.0,50.0,2.0,2.0,0.0,3.0,15.0,35.0,6.0,3.0,27,6,33,20,11,31,29,24,5
"ObjectId(""682b8a720b6a9f2c872ef4d4"")",2425,Wolfsburg,St Pauli,2024-10-26T00:00:00.000Z,26/10/2024,D,0,0,0.0,0.0,14.0,10.0,5.0,4.0,7.0,6.0,9.0,12.0,0.0,3.0,0.0,0.0,D1,1,1,0.0,15.0,0.0,8.0,1.0,6.0,20.0,95.0,4.0,4.0,9,21,30,20,11,31,7,24,-17
"ObjectId(""682b8a720b6a9f2c872ef4d5"")",2425,Wolfsburg,Heidenheim,2024-11-10T00:00:00.000Z,10/11/2024,A,1,3,0.0,2.0,19.0,13.0,4.0,6.0,5.0,5.0,9.0,23.0,1.0,6.0,0.0,0.0,D1,0,3,5.0,30.0,4.0,8.0,4.0,7.0,20.0,110.0,4.0,6.0,7,25,32,20,11,31,9,24,-15
"ObjectId(""682b8a720b6a9f2c872ef4d6"")",2425,Wolfsburg,Bochum,2024-10-05T00:00:00.000Z,05/10/2024,A,1,3,0.0,2.0,17.0,15.0,5.0,5.0,7.0,6.0,11.0,12.0,1.0,2.0,0.0,0.0,D1,0,3,5.0,10.0,2.0,5.0,1.0,3.0,25.0,85.0,1.0,4.0,12,18,30,20,11,31,12,24,-12
"ObjectId(""682b8a720b6a9f2c872ef4d7"")",2425,Wolfsburg,Ein Frankfurt,2025-02-02T00:00:00.000Z,02/02/2025,D,1,1,0.0,0.0,16.0,11.0,4.0,2.0,9.0,1.0,8.0,8.0,1.0,3.0,0.0,0.0,D1,1,1,5.0,15.0,10.0,13.0,10.0,9.0,30.0,65.0,10.0,7.0,24,6,30,20,11,31,29,24,5
"ObjectId(""682b8a720b6a9f2c872ef4d8"")",2425,Wolfsburg,Bayern Munich,2025-01-18T00:00:00.000Z,18/01/2025,H,3,2,2.0,1.0,25.0,7.0,10.0,3.0,6.0,2.0,10.0,9.0,2.0,3.0,0.0,0.0,D1,3,0,10.0,15.0,20.0,11.0,15.0,10.0,35.0,65.0,12.0,9.0,34,1,35,20,11,31,41,24,17
"ObjectId(""682b8a720b6a9f2c872ef4d9"")",2425,Wolfsburg,RB Leipzig,2024-11-30T00:00:00.000Z,30/11/2024,A,1,5,0.0,3.0,9.0,13.0,4.0,8.0,7.0,3.0,11.0,6.0,2.0,1.0,0.0,0.0,D1,0,3,10.0,5.0,8.0,11.0,11.0,10.0,70.0,140.0,7.0,8.0,22,7,29,20,11,31,21,24,-3
"ObjectId(""682b8a720b6a9f2c872ef4da"")",2425,Wolfsburg,Hoffenheim,2025-01-11T00:00:00.000Z,11/01/2025,A,0,1,0.0,1.0,15.0,12.0,2.0,3.0,4.0,8.0,15.0,14.0,1.0,2.0,0.0,0.0,D1,0,3,5.0,10.0,9.0,13.0,7.0,10.0,20.0,65.0,5.0,9.0,12,21,33,20,11,31,19,24,-5
"ObjectId(""682b8a720b6a9f2c872ef4db"")",2425,Wolfsburg,Stuttgart,2025-02-15T00:00:00.000Z,15/02/2025,A,1,2,0.0,0.0,10.0,7.0,4.0,3.0,7.0,5.0,10.0,15.0,3.0,4.0,0.0,0.0,D1,0,3,15.0,20.0,10.0,11.0,9.0,7.0,60.0,50.0,9.0,6.0,20,17,37,20,11,31,27,24,3
"ObjectId(""682b8a720b6a9f2c872ef4dd"")",2425,Wolfsburg,Freiburg,2024-12-13T00:00:00.000Z,13/12/2024,H,3,2,1.0,0.0,18.0,20.0,9.0,5.0,5.0,6.0,11.0,3.0,4.0,1.0,0.0,0.0,D1,3,0,20.0,5.0,8.0,14.0,10.0,10.0,30.0,110.0,6.0,13.0,25,7,32,20,11,31,24,24,0
"ObjectId(""682b8a720b6a9f2c872ef4de"")",2425,Aston Villa,Newcastle,2024-12-26T00:00:00.000Z,26/12/2024,H,3,0,1.0,0.0,22.0,4.0,8.0,1.0,9.0,6.0,15.0,10.0,2.0,1.0,0.0,1.0,E0,3,0,10.0,30.0,8.0,5.0,7.0,3.0,60.0,70.0,8.0,9.0,38,14,52,26,26,52,40,24,16
"ObjectId(""682b8a720b6a9f2c872ef4df"")",2425,Aston Villa,Liverpool,2024-11-09T00:00:00.000Z,09/11/2024,H,2,0,1.0,0.0,14.0,12.0,5.0,2.0,2.0,9.0,11.0,15.0,0.0,3.0,0.0,0.0,E0,3,0,0.0,15.0,9.0,10.0,12.0,10.0,60.0,80.0,13.0,6.0,45,6,51,26,26,52,41,24,17
"ObjectId(""682b8a720b6a9f2c872ef4e0"")",2425,Aston Villa,Brentford,2025-03-08T00:00:00.000Z,08/03/2025,A,0,1,0.0,0.0,13.0,12.0,3.0,4.0,6.0,5.0,10.0,5.0,2.0,2.0,0.0,0.0,E0,0,3,10.0,10.0,4.0,4.0,2.0,4.0,25.0,70.0,10.0,5.0,31,19,50,26,26,52,38,24,14
"ObjectId(""682b8a720b6a9f2c872ef4e1"")",2425,Aston Villa,Man City,2025-04-22T00:00:00.000Z,22/04/2025,H,2,1,1.0,1.0,14.0,7.0,6.0,3.0,10.0,2.0,9.0,10.0,3.0,3.0,0.0,0.0,E0,3,0,15.0,15.0,13.0,8.0,10.0,9.0,25.0,50.0,11.0,15.0,39,12,51,26,26,52,40,24,16
"ObjectId(""682b8a720b6a9f2c872ef4e2"")",2425,Aston Villa,Arsenal,2025-01-18T00:00:00.000Z,18/01/2025,D,2,2,1.0,0.0,18.0,8.0,6.0,4.0,10.0,1.0,10.0,18.0,2.0,3.0,0.0,0.0,E0,1,1,10.0,15.0,8.0,2.0,13.0,3.0,40.0,65.0,13.0,10.0,36,12,48,26,26,52,34,24,10
"ObjectId(""682b8a720b6a9f2c872ef4e3"")",2425,Aston Villa,Wolves,2025-02-01T00:00:00.000Z,01/02/2025,H,2,0,1.0,0.0,8.0,10.0,5.0,3.0,5.0,8.0,20.0,13.0,2.0,3.0,0.0,0.0,E0,3,0,10.0,15.0,5.0,4.0,3.0,4.0,85.0,65.0,1.0,9.0,20,32,52,26,26,52,26,24,2
"ObjectId(""682b8a720b6a9f2c872ef4e4"")",2425,Aston Villa,Brighton,2025-04-02T00:00:00.000Z,02/04/2025,A,0,3,0.0,0.0,11.0,8.0,4.0,5.0,4.0,0.0,16.0,11.0,1.0,3.0,0.0,0.0,E0,0,3,5.0,15.0,8.0,5.0,10.0,7.0,40.0,50.0,13.0,8.0,29,17,46,26,26,52,27,24,3
"ObjectId(""682b8a720b6a9f2c872ef4e6"")",2425,Aston Villa,Chelsea,2024-12-01T00:00:00.000Z,01/12/2024,H,3,0,2.0,0.0,17.0,10.0,8.0,4.0,3.0,4.0,21.0,6.0,2.0,2.0,0.0,0.0,E0,3,0,10.0,10.0,9.0,8.0,9.0,7.0,115.0,85.0,8.0,5.0,38,11,49,26,26,52,34,24,10
"ObjectId(""682b8a720b6a9f2c872ef4e7"")",2425,Aston Villa,Ipswich,2024-09-29T00:00:00.000Z,29/09/2024,D,2,2,1.0,2.0,15.0,7.0,5.0,3.0,10.0,0.0,10.0,14.0,4.0,1.0,0.0,0.0,E0,1,1,20.0,5.0,1.0,4.0,1.0,6.0,10.0,35.0,3.0,12.0,7,40,47,26,26,52,13,24,-11
"ObjectId(""682b8a720b6a9f2c872ef4e8"")",2425,Aston Villa,Fulham,2024-10-19T00:00:00.000Z,19/10/2024,A,1,3,1.0,1.0,10.0,14.0,4.0,5.0,6.0,11.0,8.0,11.0,3.0,3.0,1.0,1.0,E0,0,3,40.0,40.0,6.0,6.0,7.0,7.0,50.0,40.0,8.0,11.0,26,23,49,26,26,52,27,24,3
"ObjectId(""682b8a720b6a9f2c872ef4e9"")",2425,Aston Villa,Everton,2025-01-15T00:00:00.000Z,15/01/2025,A,0,1,0.0,0.0,10.0,11.0,3.0,3.0,8.0,5.0,17.0,10.0,2.0,1.0,0.0,0.0,E0,0,3,10.0,5.0,5.0,2.0,6.0,0.0,55.0,60.0,3.0,7.0,21,24,45,26,26,52,24,24,0
